freq	prev	p.freq	p.prev	p	contaminant
545	0	0	NA	NA	NA	FALSE
67825	0	0	NA	NA	NA	FALSE
1703250	1.31429647899972e-05	1	NA	NA	NA	FALSE
413496	1.05960674787361e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
547	0.00952172509664532	14	NA	0.971264367816092	0.971264367816092	FALSE
69218	4.98233761316139e-06	1	NA	NA	NA	FALSE
550	6.67045266252277e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
158836	0	0	NA	NA	NA	FALSE
299767	9.28139740878407e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
568987	0	0	NA	NA	NA	FALSE
138072	2.45586201984828e-06	1	NA	NA	NA	FALSE
561	1.65984544551093e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
562	8.47685135953152e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
570	0.000116444272935533	14	NA	0.971264367816092	0.971264367816092	FALSE
548	2.18259121594344e-06	1	NA	NA	NA	FALSE
573	0.000101389229520112	9	NA	0.898004294556019	0.898004294556019	FALSE
160674	0	0	NA	NA	NA	FALSE
577	4.36518243188689e-06	1	NA	NA	NA	FALSE
579	3.90647537357924e-06	1	NA	NA	NA	FALSE
1330547	9.89406165285794e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
208223	4.38098826333241e-06	1	NA	NA	NA	FALSE
283686	0	0	NA	NA	NA	FALSE
83654	0	0	NA	NA	NA	FALSE
83655	1.56637070787437e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
1330545	3.07881773399017e-06	1	NA	NA	NA	FALSE
61646	4.91172403969655e-06	1	NA	NA	NA	FALSE
69220	3.55565669423485e-06	1	NA	NA	NA	FALSE
590	0	0	NA	NA	NA	FALSE
54736	0	0	NA	NA	NA	FALSE
28901	0	0	NA	NA	NA	FALSE
1849603	7.1113133884697e-06	1	NA	NA	NA	FALSE
693444	0.000104629089876389	1	NA	NA	NA	FALSE
1903409	3.0470711286721e-05	9	NA	0.898004294556019	0.898004294556019	FALSE
551	4.46630837776639e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
182337	3.07881773399017e-06	1	NA	NA	NA	FALSE
53335	2.60570682838229e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
59814	3.55565669423485e-06	1	NA	NA	NA	FALSE
470934	3.20773552402357e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
592316	4.98233761316139e-06	1	NA	NA	NA	FALSE
1484157	9.96467522632278e-06	1	NA	NA	NA	FALSE
1903412	1.17340179741687e-06	1	NA	NA	NA	FALSE
635	1.63898268869516e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
67780	0	0	NA	NA	NA	FALSE
1263550	2.45586201984828e-06	1	NA	NA	NA	FALSE
568	2.18259121594344e-06	1	NA	NA	NA	FALSE
546367	3.07881773399017e-06	1	NA	NA	NA	FALSE
1903414	2.45586201984828e-06	1	NA	NA	NA	FALSE
637	2.18259121594344e-06	1	NA	NA	NA	FALSE
536059	2.18259121594344e-06	1	NA	NA	NA	FALSE
29487	8.55492710426246e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
291112	0	0	NA	NA	NA	FALSE
2218628	0	0	NA	NA	NA	FALSE
583	0	0	NA	NA	NA	FALSE
584	0	0	NA	NA	NA	FALSE
1903410	2.92758864415936e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
71655	0	0	NA	NA	NA	FALSE
55210	0	0	NA	NA	NA	FALSE
204037	4.6936071896675e-06	1	NA	NA	NA	FALSE
1778540	2.18259121594344e-06	1	NA	NA	NA	FALSE
1082702	1.38036539446516e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
2884243	0	0	NA	NA	NA	FALSE
69223	0	0	NA	NA	NA	FALSE
122277	2.18259121594344e-06	1	NA	NA	NA	FALSE
554	2.18259121594344e-06	1	NA	NA	NA	FALSE
1903411	2.49538499045062e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
613	0.000105075218739658	12	NA	0.949896846448571	0.949896846448571	FALSE
615	3.37769699578095e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
82996	6.15763546798034e-06	1	NA	NA	NA	FALSE
61652	1.29095431792012e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
138074	3.55565669423485e-06	1	NA	NA	NA	FALSE
629	5.108467796219e-06	1	NA	NA	NA	FALSE
630	3.07881773399017e-06	1	NA	NA	NA	FALSE
1524249	0	0	NA	NA	NA	FALSE
1249552	3.07881773399017e-06	1	NA	NA	NA	FALSE
1608298	0	0	NA	NA	NA	FALSE
1076588	6.56357947927585e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
1934945	0	0	NA	NA	NA	FALSE
1934946	0	0	NA	NA	NA	FALSE
1934947	0	0	NA	NA	NA	FALSE
1810504	0.000458561872598026	16	NA	0.984948002189381	0.984948002189381	FALSE
118969	1.30332016053786e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
118968	2.17727815645489e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
254245	0	0	NA	NA	NA	FALSE
254247	4.38098826333241e-06	1	NA	NA	NA	FALSE
776	2.34680359483375e-06	1	NA	NA	NA	FALSE
777	0	0	NA	NA	NA	FALSE
444	8.31247036347524e-06	5	NA	0.7763041556145	0.7763041556145	FALSE
445	4.25478524905249e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
28082	2.18259121594344e-06	1	NA	NA	NA	FALSE
45067	5.86700898708437e-06	1	NA	NA	NA	FALSE
29423	0	0	NA	NA	NA	FALSE
446	4.98233761316139e-06	1	NA	NA	NA	FALSE
465	0	0	NA	NA	NA	FALSE
451	7.37787752961285e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
135618	3.06732078356005e-06	3	NA	0.68527640941434	0.68527640941434	FALSE
403	5.66145291918583e-05	10	NA	0.918403435644815	0.918403435644815	FALSE
73778	0	0	NA	NA	NA	FALSE
1432792	4.63421783841637e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
413	2.32261498133115e-06	1	NA	NA	NA	FALSE
414	0	0	NA	NA	NA	FALSE
39773	9.55017727548827e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
416	3.23824509734626e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
1538553	3.07881773399017e-06	1	NA	NA	NA	FALSE
1727196	3.07881773399017e-06	1	NA	NA	NA	FALSE
2822410	0	0	NA	NA	NA	FALSE
271065	3.55565669423485e-06	1	NA	NA	NA	FALSE
762296	0	0	NA	NA	NA	FALSE
1704499	4.98233761316139e-06	1	NA	NA	NA	FALSE
1486721	0	0	NA	NA	NA	FALSE
417	3.07881773399017e-06	1	NA	NA	NA	FALSE
2887326	0	0	NA	NA	NA	FALSE
468	2.07581327876758e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
469	0.000183599655632824	14	NA	0.971264367816092	0.971264367816092	FALSE
470	0.00020642261323535	7	NA	0.846006483937518	0.846006483937518	FALSE
471	4.38098826333241e-06	1	NA	NA	NA	FALSE
106654	5.78856848386274e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
48296	4.38098826333241e-06	1	NA	NA	NA	FALSE
756892	3.07881773399017e-06	1	NA	NA	NA	FALSE
40214	1.31961501950795e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
40215	0.000517410835417258	6	NA	0.403477748305334	0.403477748305334	FALSE
40216	0	0	NA	NA	NA	FALSE
108981	0.000322268772155978	1	NA	NA	NA	FALSE
487316	3.55565669423485e-06	1	NA	NA	NA	FALSE
475	5.98606389342382e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
34062	1.23239996608177e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
497	0	0	NA	NA	NA	FALSE
45610	4.36518243188689e-06	1	NA	NA	NA	FALSE
1720344	2.18259121594344e-06	1	NA	NA	NA	FALSE
349106	2.18259121594344e-06	1	NA	NA	NA	FALSE
1889775	9.44093036599149e-05	9	NA	0.898004294556019	0.898004294556019	FALSE
1775403	6.05813510294375e-06	4	NA	0.733695423350596	0.733695423350596	FALSE
568386	2.70178720739143e-06	5	NA	0.7763041556145	0.7763041556145	FALSE
413435	0.000335083444246877	16	NA	0.984948002189381	0.984948002189381	FALSE
2689614	0	0	NA	NA	NA	FALSE
469322	0	0	NA	NA	NA	FALSE
465721	9.88050974957538e-05	12	NA	0.949896846448571	0.949896846448571	FALSE
135619	4.5474007898747e-05	11	NA	0.935581659719591	0.935581659719591	FALSE
224372	1.19551342951184e-06	4	NA	0.733695423350596	0.733695423350596	FALSE
59753	8.36110961072376e-05	13	NA	0.961685823754789	0.961685823754789	FALSE
59754	0	0	NA	NA	NA	FALSE
285091	0	0	NA	NA	NA	FALSE
1094342	4.36518243188689e-06	1	NA	NA	NA	FALSE
224379	0	0	NA	NA	NA	FALSE
158481	1.50249052829971e-06	1	NA	NA	NA	FALSE
158327	0	0	NA	NA	NA	FALSE
1628392	3.56202313415292e-06	1	NA	NA	NA	FALSE
28256	0.000135539427335199	14	NA	0.971264367816092	0.971264367816092	FALSE
42054	3.07881773399017e-06	1	NA	NA	NA	FALSE
158080	0	0	NA	NA	NA	FALSE
2745	0.000666364146707178	15	NA	0.978927203065134	0.978927203065134	FALSE
1897729	2.17391869528134e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
475662	3.11253277088639e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
507626	2.18259121594344e-06	1	NA	NA	NA	FALSE
2746	0	0	NA	NA	NA	FALSE
1178482	6.15763546798034e-06	1	NA	NA	NA	FALSE
29571	2.45586201984828e-06	1	NA	NA	NA	FALSE
115553	3.07881773399017e-06	1	NA	NA	NA	FALSE
1883416	3.36220120816256e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
1118153	7.36758605954483e-06	1	NA	NA	NA	FALSE
1609967	3.78858777983631e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
1666906	3.55565669423485e-06	1	NA	NA	NA	FALSE
376488	0	0	NA	NA	NA	FALSE
376489	1.26691889535993e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
504090	2.18259121594344e-06	1	NA	NA	NA	FALSE
157779	4.91172403969655e-06	1	NA	NA	NA	FALSE
657387	9.27690647158344e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
404432	2.24577459247142e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
33073	0	0	NA	NA	NA	FALSE
33074	4.36518243188689e-06	1	NA	NA	NA	FALSE
135620	0	0	NA	NA	NA	FALSE
1537406	0	0	NA	NA	NA	FALSE
1249553	9.34752004504828e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
48075	1.11399730811417e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
267849	4.98233761316139e-06	1	NA	NA	NA	FALSE
255527	0	0	NA	NA	NA	FALSE
230494	0	0	NA	NA	NA	FALSE
1336806	6.15763546798034e-06	1	NA	NA	NA	FALSE
135625	0	0	NA	NA	NA	FALSE
712	3.07881773399017e-06	1	NA	NA	NA	FALSE
75984	2.18259121594344e-06	1	NA	NA	NA	FALSE
85404	0	0	NA	NA	NA	FALSE
72274	2.24540897711496e-05	10	NA	0.918403435644815	0.918403435644815	FALSE
2887365	0	0	NA	NA	NA	FALSE
2742	7.43369462515648e-05	11	NA	0.935581659719591	0.935581659719591	FALSE
2743	0	0	NA	NA	NA	FALSE
1420917	7.1113133884697e-06	1	NA	NA	NA	FALSE
1874317	3.07881773399017e-06	1	NA	NA	NA	FALSE
1420916	9.3633258764938e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
1671721	3.07881773399017e-06	1	NA	NA	NA	FALSE
1749259	9.38721437933499e-06	1	NA	NA	NA	FALSE
1415568	1.09445677426083e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
1720169	1.2043440330104e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
135621	0.000223021304232629	16	NA	0.984948002189381	0.984948002189381	FALSE
352	5.18636269659357e-05	9	NA	0.898004294556019	0.898004294556019	FALSE
353	9.72875209207905e-06	4	NA	0.733695423350596	0.733695423350596	FALSE
69964	1.72750718229446e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
354	1.6184370328229e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
2901189	2.45597086973252e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
43306	2.03413763722928e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
472181	5.26140894993361e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
487184	3.07881773399017e-06	1	NA	NA	NA	FALSE
286	0.00521344921793411	19	NA	0.733169129720854	0.733169129720854	FALSE
287	0.000564229277439959	17	NA	0.98957938613111	0.98957938613111	FALSE
43263	3.12716767966962e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
53408	3.58020520151348e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
300	3.08423822235924e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
301	0	0	NA	NA	NA	FALSE
53412	0	0	NA	NA	NA	FALSE
702115	0.00027307328740152	13	NA	0.961685823754789	0.961685823754789	FALSE
930166	3.07881773399017e-06	1	NA	NA	NA	FALSE
587753	0.000100271651410416	13	NA	0.961685823754789	0.961685823754789	FALSE
296	7.12404626830583e-06	1	NA	NA	NA	FALSE
86185	0.000102243290874563	9	NA	0.898004294556019	0.898004294556019	FALSE
157783	2.93523510860794e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
312306	2.56411641821883e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
47878	0.00058011433784236	6	NA	0.813586796345417	0.813586796345417	FALSE
129817	4.98233761316139e-06	1	NA	NA	NA	FALSE
294	0.000282516107539311	13	NA	0.770114942528736	0.770114942528736	FALSE
75612	9.64239721326602e-06	3	NA	0.68527640941434	0.68527640941434	FALSE
183795	5.26140894993361e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
46679	4.91172403969655e-06	1	NA	NA	NA	FALSE
200451	8.73036486377377e-06	1	NA	NA	NA	FALSE
380021	2.10594770601201e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
76760	7.16492882910483e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
47883	5.86700898708437e-06	1	NA	NA	NA	FALSE
29442	4.98233761316139e-06	1	NA	NA	NA	FALSE
200450	1.53684193032996e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
76761	3.55565669423485e-06	1	NA	NA	NA	FALSE
104087	0.000791129606802851	14	NA	0.971264367816092	0.971264367816092	FALSE
1245526	3.23498876988166e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
65741	0	0	NA	NA	NA	FALSE
198620	1.73080535054567e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
244566	3.07881773399017e-06	1	NA	NA	NA	FALSE
437900	2.45586201984828e-06	1	NA	NA	NA	FALSE
321662	1.45876688425254e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
1392877	2.48265027295688e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
157782	7.45980599732258e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
1931241	1.07476494890567e-05	1	NA	NA	NA	FALSE
364197	0.000322268772155978	1	NA	NA	NA	FALSE
122355	2.18259121594344e-06	1	NA	NA	NA	FALSE
237610	2.15803361694735e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
47880	0	0	NA	NA	NA	FALSE
76759	1.45002244368431e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
78327	9.96467522632278e-06	1	NA	NA	NA	FALSE
47885	5.39325847696093e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
70775	4.29905979562268e-06	1	NA	NA	NA	FALSE
303	0.000154261629010755	15	NA	0.978927203065134	0.978927203065134	FALSE
395598	2.18259121594344e-06	1	NA	NA	NA	FALSE
216142	9.64239721326602e-06	3	NA	0.68527640941434	0.68527640941434	FALSE
1274359	4.98233761316139e-06	1	NA	NA	NA	FALSE
74829	0	0	NA	NA	NA	FALSE
47886	4.29905979562268e-06	1	NA	NA	NA	FALSE
316	0.000128231547446041	12	NA	0.949896846448571	0.949896846448571	FALSE
36746	0	0	NA	NA	NA	FALSE
50340	2.18259121594344e-06	1	NA	NA	NA	FALSE
317	2.6392466247722e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
29438	0	0	NA	NA	NA	FALSE
251701	0	0	NA	NA	NA	FALSE
33069	9.3633258764938e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
47884	4.91172403969655e-06	1	NA	NA	NA	FALSE
86265	7.1113133884697e-06	1	NA	NA	NA	FALSE
198618	4.7043142825907e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
95300	2.18259121594344e-06	1	NA	NA	NA	FALSE
515393	0.00052440630813945	3	NA	0.206349206349206	0.206349206349206	FALSE
1855331	7.45980599732258e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
676210	4.98233761316139e-06	1	NA	NA	NA	FALSE
765715	2.18259121594344e-06	1	NA	NA	NA	FALSE
1930532	7.16492882910483e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
1649877	3.07881773399017e-06	1	NA	NA	NA	FALSE
658630	1.25551583320877e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
1534110	9.64239721326602e-06	3	NA	0.68527640941434	0.68527640941434	FALSE
1755504	2.12387366594468e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
1259844	2.18259121594344e-06	1	NA	NA	NA	FALSE
1659194	6.38429689624952e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
143813	3.07881773399017e-06	1	NA	NA	NA	FALSE
150396	4.29905979562268e-06	1	NA	NA	NA	FALSE
1173283	3.07881773399017e-06	1	NA	NA	NA	FALSE
658644	3.55565669423485e-06	1	NA	NA	NA	FALSE
1856685	3.85855497473714e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
1415630	1.06669700827045e-05	1	NA	NA	NA	FALSE
1283291	1.06669700827045e-05	1	NA	NA	NA	FALSE
1207075	1.4171648705562e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
1891229	2.45586201984828e-06	1	NA	NA	NA	FALSE
742030	0	0	NA	NA	NA	FALSE
742031	0	0	NA	NA	NA	FALSE
180541	3.20772725950728e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
72273	0	0	NA	NA	NA	FALSE
34064	0	0	NA	NA	NA	FALSE
262	3.07881773399017e-06	1	NA	NA	NA	FALSE
135616	0	0	NA	NA	NA	FALSE
933	0	0	NA	NA	NA	FALSE
92245	0	0	NA	NA	NA	FALSE
135617	0	0	NA	NA	NA	FALSE
1030	1.87266517529876e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
83406	2.74479784809125e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
135623	0	0	NA	NA	NA	FALSE
641	6.46648943519152e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
662	3.56202313415292e-06	1	NA	NA	NA	FALSE
55601	0	0	NA	NA	NA	FALSE
680	4.38098826333241e-06	1	NA	NA	NA	FALSE
670	7.36758605954483e-06	1	NA	NA	NA	FALSE
135614	0.000262689136205948	16	NA	0.984948002189381	0.984948002189381	FALSE
1775411	6.67420429823145e-05	12	NA	0.949896846448571	0.949896846448571	FALSE
323413	0	0	NA	NA	NA	FALSE
323415	0	0	NA	NA	NA	FALSE
231454	6.96066815829455e-05	11	NA	0.935581659719591	0.935581659719591	FALSE
231455	0	0	NA	NA	NA	FALSE
1379159	0.00171076789523185	9	NA	0.898004294556019	0.898004294556019	FALSE
445710	8.85167759358567e-05	9	NA	0.898004294556019	0.898004294556019	FALSE
70411	0	0	NA	NA	NA	FALSE
81475	0	0	NA	NA	NA	FALSE
242605	2.7484385058208e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
242606	3.75546951274173e-08	1	NA	NA	NA	FALSE
75309	3.18902733364898e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
666685	7.38227406536504e-05	11	NA	0.935581659719591	0.935581659719591	FALSE
582702	2.26609296730862e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
32033	0.00072497539497133	16	NA	0.984948002189381	0.984948002189381	FALSE
490567	0	0	NA	NA	NA	FALSE
370777	9.03154354627562e-05	13	NA	0.961685823754789	0.961685823754789	FALSE
83614	0.000232481323151141	16	NA	0.984948002189381	0.984948002189381	FALSE
1176533	4.00850299470872e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
1896164	5.20085567242331e-05	9	NA	0.898004294556019	0.898004294556019	FALSE
68	0.000352440778137541	16	NA	0.984948002189381	0.984948002189381	FALSE
84531	4.60745519666676e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
435897	4.73362876080594e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
69	0.000126752403379586	14	NA	0.971264367816092	0.971264367816092	FALSE
262324	3.53056400377892e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
1324796	8.20740694103053e-05	10	NA	0.918403435644815	0.918403435644815	FALSE
1605891	6.07325335954192e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
83618	1.58970152126753e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
415229	0	0	NA	NA	NA	FALSE
314722	5.85059042235767e-05	10	NA	0.918403435644815	0.918403435644815	FALSE
40323	0.000190840379464223	15	NA	0.978927203065134	0.978927203065134	FALSE
128780	4.06654594583558e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
40324	0.000371944262961507	15	NA	0.978927203065134	0.978927203065134	FALSE
216778	9.2176488248958e-05	14	NA	0.971264367816092	0.971264367816092	FALSE
1904944	3.42498497845283e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
1827305	1.39414570088887e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
141948	5.98320594222156e-05	9	NA	0.898004294556019	0.898004294556019	FALSE
1926873	2.4619030574801e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
338	0.00180984134579263	18	NA	0.923582164961475	0.923582164961475	FALSE
56448	4.98233761316139e-06	1	NA	NA	NA	FALSE
53413	2.24861579790466e-05	4	NA	0.733695423350596	0.733695423350596	FALSE
339	0.0014970660660387	10	NA	0.632815460401667	0.632815460401667	FALSE
346	1.92749840299807e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
48664	1.18958833781586e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
347	1.12421105387575e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
56458	2.11728546861142e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
343	3.74134511744202e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
56460	8.76197652666482e-06	1	NA	NA	NA	FALSE
2370	0	0	NA	NA	NA	FALSE
2371	3.32519147497307e-05	3	NA	0.68527640941434	0.68527640941434	FALSE
2008785	0	0	NA	NA	NA	FALSE
119069	0	0	NA	NA	NA	FALSE
206349	0	0	NA	NA	NA	FALSE
70774	0	0	NA	NA	NA	FALSE
297	0.0014984942370147	17	NA	0.632731253420909	0.632731253420909	FALSE
1553900	1.31211769559212e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
2024979	0	0	NA	NA	NA	FALSE
263369	0	0	NA	NA	NA	FALSE
146784	0	0	NA	NA	NA	FALSE
960	1.58772940701136e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
213481	0	0	NA	NA	NA	FALSE
213483	0	0	NA	NA	NA	FALSE
958	4.56060912397258e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
959	3.60095914868126e-05	6	NA	0.813586796345417	0.813586796345417	FALSE
453816	0	0	NA	NA	NA	FALSE
580370	0	0	NA	NA	NA	FALSE
580371	0	0	NA	NA	NA	FALSE
580372	0	0	NA	NA	NA	FALSE
377315	1.44619013151848e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
204428	0	0	NA	NA	NA	FALSE
204429	2.68911781299791e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
51291	4.38098826333241e-06	1	NA	NA	NA	FALSE
809	0	0	NA	NA	NA	FALSE
810	1.25228908068534e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
813	4.38098826333241e-06	1	NA	NA	NA	FALSE
1963360	4.69429157829624e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
412447	0	0	NA	NA	NA	FALSE
340070	0	0	NA	NA	NA	FALSE
340071	4.38098826333241e-06	1	NA	NA	NA	FALSE
92713	1.58950149985222e-05	2	NA	0.630541871921182	0.630541871921182	FALSE
112987	0	0	NA	NA	NA	FALSE
1353976	7.20522619871883e-06	2	NA	0.630541871921182	0.630541871921182	FALSE
83551	0	0	NA	NA	NA	FALSE
83552	0	0	NA	NA	NA	FALSE
134625	0	0	NA	NA	NA	FALSE
1921781	0	0	NA	NA	NA	FALSE
1921782	0	0	NA	NA	NA	FALSE
1921783	0	0	NA	NA	NA	FALSE
1921784	0	0	NA	NA	NA	FALSE
1307763	3.77241440848023e-05	5	NA	0.7763041556145	0.7763041556145	FALSE
203682	1.63139395156132e-05	8	NA	0.874005305039788	0.874005305039788	FALSE
666505	7.73963570852563e-06	7	NA	0.846006483937518	0.846006483937518	FALSE
666506	0	0	NA	NA	NA	FALSE
666507	0	0	NA	NA	NA	FALSE
666508	0	0	NA	NA	NA	FALSE
547188	0	0	NA	NA	NA	FALSE
2483366	0	0	NA	NA	NA	FALSE
2483367	0	0	NA	NA	NA	FALSE
2690160	0	0	NA	NA	NA	FALSE
1851148	4.98233761316139e-06	1	NA	NA	NA	FALSE
203683	0.000347349236671473	16	NA	0.984948002189381	0.984948002189381	FALSE
2691355	0	0	NA	NA	NA	FALSE
1914233	0	0	NA	NA	NA	FALSE
113	0.000145489845438126	15	NA	0.978927203065134	0.978927203065134	FALSE
114	0.000615243797494699	16	NA	0.984948002189381	0.984948002189381	FALSE
1630693	0.000493502699484753	16	NA	0.984948002189381	0.984948002189381	FALSE
2691356	0	0	NA	NA	NA	FALSE
1763524	8.06879351940104e-05	12	NA	0.949896846448571	0.949896846448571	FALSE
1511635	0	0	NA	NA	NA	FALSE
406548	0.000653786007101496	16	NA	0.984948002189381	0.984948002189381	FALSE
127	0	0	NA	NA	NA	FALSE
128	7.51093902548345e-08	1	NA	NA	NA	FALSE
1763521	0	0	NA	NA	NA	FALSE
1387353	0.000371116934125052	16	NA	0.984948002189381	0.984948002189381	FALSE
466152	0	0	NA	NA	NA	FALSE
466153	0	0	NA	NA	NA	FALSE
2691354	4.02624207892512e-05	10	NA	0.918403435644815	0.918403435644815	FALSE
2691359	0	0	NA	NA	NA	FALSE
1400386	0	0	NA	NA	NA	FALSE
1400387	3.03552811525077e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
2691357	4.38047856249199e-05	9	NA	0.898004294556019	0.898004294556019	FALSE
123	1.59965981668216e-05	7	NA	0.846006483937518	0.846006483937518	FALSE
125	0	0	NA	NA	NA	FALSE
